product_name,total_orders,rank,share_pct,cum_share_pct
Home Style Sauerkraut,83,21690,0.00025590043980652815,97.67524008163018
Trifecta Blend Handmade Granola,83,21691,0.00025590043980652815,97.67549598206999
Size 4 Diapers,83,21692,0.00025590043980652815,97.6757518825098
Restaurant Style Caesar Croutons,83,21693,0.00025590043980652815,97.67600778294961
Rich Chocolate Diabetic Shake,83,21694,0.00025590043980652815,97.67626368338942
Cracker Cuts Sharp Cheddar Cheese,83,21695,0.00025590043980652815,97.67651958382923
Basil 4x Concentrated Laundry Detergent,83,21696,0.00025590043980652815,97.67677548426904
Sazon Coriander & Annatto Seasoning,83,21697,0.00025590043980652815,97.67703138470885
"Hello Morning Apple, Cinnamon & Quinoa Oatmeal",83,21698,0.00025590043980652815,97.67728728514867
Mini Marshmallow Hot Cocoa Mix,83,21699,0.00025590043980652815,97.67754318558848
"Moisture Shave, 4 in 1, Fragrance Free",83,21700,0.00025590043980652815,97.67779908602829
Yellow American Cheese,83,21701,0.00025590043980652815,97.6780549864681
Turkey Tenderloins,83,21702,0.00025590043980652815,97.67831088690791
Umcka Cold Care Chewable Tablets Cherry Flavor,83,21703,0.00025590043980652815,97.67856678734772
Hickory Smoked Classic Cut Bacon,83,21704,0.00025590043980652815,97.67882268778753
Montreal Chicken Seasoning,83,21705,0.00025590043980652815,97.67907858822734
Gatherings Honey Ham & Turkey Party Tray,82,21706,0.00025281730197753387,97.67933140552933
One Sensitive Systems Adult Cat Food,82,21707,0.00025281730197753387,97.67958422283131
Spikes Medium Chunky Salsa,82,21708,0.00025281730197753387,97.6798370401333
"Merlot, Columbia Valley, 2007",82,21709,0.00025281730197753387,97.68008985743528
100% Berry Flavored Juice Pouches,82,21710,0.00025281730197753387,97.68034267473726
Grilled Tender Beef & Liver Feast in Gravy Cat Food,82,21711,0.00025281730197753387,97.68059549203925
3 Apple Blend Juice,82,21712,0.00025281730197753387,97.68084830934123
Thai Spicy Mochi Rice Cracker,82,21713,0.00025281730197753387,97.68110112664321
Smoked Turkey Drums,82,21714,0.00025281730197753387,97.6813539439452
Organic Persian Cucumbers,82,21715,0.00025281730197753387,97.68160676124718
Organic Cherry Tomatoes On The Vine,82,21716,0.00025281730197753387,97.68185957854917
Bar Chocolate Salty,82,21717,0.00025281730197753387,97.68211239585115
Kittles Tuna & Cranberries Recipe Cat Treats,82,21718,0.00025281730197753387,97.68236521315313
Pistachios Roasted & Salted,82,21719,0.00025281730197753387,97.68261803045512
High Performance Energy Drink,82,21720,0.00025281730197753387,97.6828708477571
Lite Thousand Island Salad Dressing,82,21721,0.00025281730197753387,97.68312366505909
Ranch Lil' Crunchies Savory,82,21722,0.00025281730197753387,97.68337648236107
Original Unsweetened Almond Milk,82,21723,0.00025281730197753387,97.68362929966305
Hard Candy Family Size Bag,82,21724,0.00025281730197753387,97.68388211696504
Sliced Sweet Sandwich Rolls,82,21725,0.00025281730197753387,97.68413493426702
Palmetto Cheese Original,82,21726,0.00025281730197753387,97.684387751569
Complete Maximum Strength Caplets,82,21727,0.00025281730197753387,97.68464056887099
Slow Churned No Sugar Added Mint Chocolate Chip Ice Cream,82,21728,0.00025281730197753387,97.68489338617297
Carob Chips,82,21729,0.00025281730197753387,97.68514620347496
Food Storage Large Green,82,21730,0.00025281730197753387,97.68539902077694
Strawberry Flavor Dairy Culture Probiotic Supplement,82,21731,0.00025281730197753387,97.68565183807893
Pesto Cultured Cashew Cheese,82,21732,0.00025281730197753387,97.68590465538091
Moisturizing Conditioner Aloe Vera + Macadamia Oil,82,21733,0.00025281730197753387,97.6861574726829
Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,82,21734,0.00025281730197753387,97.68641028998488
Over Tired and Cranky Bubble Bath,82,21735,0.00025281730197753387,97.68666310728686
Turnip Greens,82,21736,0.00025281730197753387,97.68691592458885
Savory Black Bean Soup,82,21737,0.00025281730197753387,97.68716874189083
Cleaning Sponges Scotch-Brite Green,82,21738,0.00025281730197753387,97.68742155919281
Dairy Free Butter Omega-3,82,21739,0.00025281730197753387,97.6876743764948
Cornichons,82,21740,0.00025281730197753387,97.68792719379678
Single & Sparkling Natural Mineral Water,82,21741,0.00025281730197753387,97.68818001109877
Quantum Duracell Quantum AA Alkaline Batteries 12 count Primary Major Cells,82,21742,0.00025281730197753387,97.68843282840075
Raspberry Nectar Vinaigrette with Omega 3,82,21743,0.00025281730197753387,97.68868564570273
Ice Cream Tahitian Vanilla,82,21744,0.00025281730197753387,97.68893846300472
Organic Low Fat Honey Yogurt,82,21745,0.00025281730197753387,97.6891912803067
Sugarfree Bubblemint Gum,82,21746,0.00025281730197753387,97.68944409760869
Spicy Homestyle Guacamole,82,21747,0.00025281730197753387,97.68969691491067
"100% Juice, Apple Peach Mango",82,21748,0.00025281730197753387,97.68994973221265
Eco-Foil Loaf Pans & Lids (8 in x 3 7/8 in x 2 15/32 in),82,21749,0.00025281730197753387,97.69020254951464
"Training Pants, Size 3T-4T (32-40 lb), Disney Princess, Jumbo",82,21750,0.00025281730197753387,97.69045536681662
"Extra Virgin Olive Oil, 100% Organic",82,21751,0.00025281730197753387,97.6907081841186
Robust Extra Virgin Olive Oil,82,21752,0.00025281730197753387,97.69096100142059
Robusto! Sauteed Onion & Garlic Pasta Sauce,82,21753,0.00025281730197753387,97.69121381872257
Tropical Lemon Scented Natural Air Freshener,82,21754,0.00025281730197753387,97.69146663602456
Chili Beans Hot Chili Sauce,82,21755,0.00025281730197753387,97.69171945332654
Variety Pack of Gluten Free Instant Oatmeal,82,21756,0.00025281730197753387,97.69197227062853
Vegan Alfredo Red Pepper Sauce,82,21757,0.00025281730197753387,97.69222508793051
"Protein Bar, Caramel Pretzel",82,21758,0.00025281730197753387,97.6924779052325
Oats Ancient Grain Blend with Mixed Berry Low-Fat Greek Yogurt,82,21759,0.00025281730197753387,97.69273072253448
Brooklyn Lager,82,21760,0.00025281730197753387,97.69298353983646
Zero Calorie Free Sweetener,82,21761,0.00025281730197753387,97.69323635713845
Mango Strawberry Granola Bar,82,21762,0.00025281730197753387,97.69348917444043
Gourmet 100 Calorie 100% Whole Wheat Tortillas,82,21763,0.00025281730197753387,97.69374199174241
Spa Breeze Women's White Tea Scented Disposable Razor 2 Count Female Disposable Razor,82,21764,0.00025281730197753387,97.6939948090444
Chipotle Pepper Hummus Wrap,82,21765,0.00025281730197753387,97.69424762634638
Coconut Nectar Fudge,82,21766,0.00025281730197753387,97.69450044364837
Vegetable Bouillon,82,21767,0.00025281730197753387,97.69475326095035
Southwest Flavor Tortilla Strips,82,21768,0.00025281730197753387,97.69500607825233
Mallow Bits Vanilla Marshmallows,82,21769,0.00025281730197753387,97.69525889555432
Whole Grain Pancakes,82,21770,0.00025281730197753387,97.6955117128563
Gold Rum,82,21771,0.00025281730197753387,97.69576453015829
Soft Taco Tortillas - 8 CT,82,21772,0.00025281730197753387,97.69601734746027
Organic No Salt Added Lentil Soup,82,21773,0.00025281730197753387,97.69627016476225
Sesame Melba Rounds,82,21774,0.00025281730197753387,97.69652298206424
"Coffee, Ground, Deep Roast, Uzuri African Blend",82,21775,0.00025281730197753387,97.69677579936622
Holiday Milk Chocolates,82,21776,0.00025281730197753387,97.6970286166682
Sugar Free Vanilla Syrup,82,21777,0.00025281730197753387,97.69728143397019
Roast Turkey Breast Meal,82,21778,0.00025281730197753387,97.69753425127217
Organic Salted Caramel Ice Cream Juliette Sandwiches,82,21779,0.00025281730197753387,97.69778706857416
"Matches, Strike On Box, Large Kitchen",82,21780,0.00025281730197753387,97.69803988587614
Snack Size Mini Green Container + Lid,82,21781,0.00025281730197753387,97.69829270317813
Home Style Meatless Meatloaf,82,21782,0.00025281730197753387,97.69854552048011
No Salt Added Organic Black Soy Beans,82,21783,0.00025281730197753387,97.6987983377821
Tarragon Leaves,82,21784,0.00025281730197753387,97.69905115508408
"Sunflower Butter, Honey",82,21785,0.00025281730197753387,97.69930397238606
Chocolate Sea Salt Quinoa Cluster,82,21786,0.00025281730197753387,97.69955678968805
Old Fashioned Rods Pretzels,82,21787,0.00025281730197753387,97.69980960699003
Multigrain Peanut Butter Cereal,82,21788,0.00025281730197753387,97.70006242429201
Salami,82,21789,0.00025281730197753387,97.700315241594
Pure Breeze Super Odor Killer Gel Air Freshener,82,21790,0.00025281730197753387,97.70056805889598
Chicken Tenderloins,82,21791,0.00025281730197753387,97.70082087619797
Chicken Tikka Masala with Saffron Rice,82,21792,0.00025281730197753387,97.70107369349995
Chicken Wings Buffalo Style Sauce,82,21793,0.00025281730197753387,97.70132651080193
Pomegranate Cherry Sparkling Seltzer Water,82,21794,0.00025281730197753387,97.70157932810392
Shredded Smokey Barbecue Beets,82,21795,0.00025281730197753387,97.7018321454059
Early Pregnancy Test,82,21796,0.00025281730197753387,97.70208496270789
Breakfast Essentials® Classic French Vanilla Powder Drink Mix,82,21797,0.00025281730197753387,97.70233778000987
Organic Chocolate Rooibos Caffeine Free Tea,82,21798,0.00025281730197753387,97.70259059731185
Top Chef Barbecue Seasoned Steak with Red Potatoes Cafe Steamers,82,21799,0.00025281730197753387,97.70284341461384
NyQuil Cold & Flu Nighttime Relief Cherry Flavor Liquid,82,21800,0.00025281730197753387,97.70309623191582
Light Cheesy Parmesan Alfredo Sauce,82,21801,0.00025281730197753387,97.7033490492178
Sliced Deli Roast Beef,82,21802,0.00025281730197753387,97.70360186651979
"Wafer, Chocolate",82,21803,0.00025281730197753387,97.70385468382177
Light Savory Vegetable Barley Soup,82,21804,0.00025281730197753387,97.70410750112376
Classic Original Lipbalm,82,21805,0.00025281730197753387,97.70436031842574
Toaster Strudel Pastries Strawberry,82,21806,0.00025281730197753387,97.70461313572773
Sliced Black Olives To Go,82,21807,0.00025281730197753387,97.70486595302971
Mister Salty Pretzels & Cheese Dip Handy Snacks,82,21808,0.00025281730197753387,97.7051187703317
Party Size! Cantina Traditional Tortilla Chips,82,21809,0.00025281730197753387,97.70537158763368
Charbroiled Chicken & Monterey Jack Cheese Quesadillas,82,21810,0.00025281730197753387,97.70562440493566
Light Style Oatmeal  Bread,82,21811,0.00025281730197753387,97.70587722223765
Cheese & Spinach Tortellini Pasta Dinner,82,21812,0.00025281730197753387,97.70613003953963
Mix Ups Surfers' Delight (PS #5160628) Cat Care & Treats,82,21813,0.00025281730197753387,97.70638285684161
Pasteurized Real Egg Product,82,21814,0.00025281730197753387,97.7066356741436
Parmigiano Reggiano,82,21815,0.00025281730197753387,97.70688849144558
Dark Japanese Style Soy Sauce,81,21816,0.00024973416414853953,97.70713822560973
"Three Cheese Ziti, Marinara with Meatballs",81,21817,0.00024973416414853953,97.70738795977387
Danimals Smoothies Strikin' Strawberry Kiwi Smoothie Drink,81,21818,0.00024973416414853953,97.70763769393801
Double Chocolate Hot Cocoa Mix,81,21819,0.00024973416414853953,97.70788742810215
Organic Kale Balsamic Chicken Sausage,81,21820,0.00024973416414853953,97.7081371622663
Lil Snapper Kid Size Granny Smith Apples,81,21821,0.00024973416414853953,97.70838689643044
Butter Spread With Olive Oil & Sea Salt Half Sticks,81,21822,0.00024973416414853953,97.70863663059458
Crispy Almonds & Caramel RIce Crisp,81,21823,0.00024973416414853953,97.70888636475873
Nesquik No Sugar Added Chocolate Milk Mix,81,21824,0.00024973416414853953,97.70913609892287
Sunbutter & Crackers,81,21825,0.00024973416414853953,97.70938583308701
Organic Peppermint Lemonade,81,21826,0.00024973416414853953,97.70963556725115
Plum Kids Organic Fruit & Veggie Shredz - Rooty Blues,81,21827,0.00024973416414853953,97.7098853014153
Complete Deep Clean Soft Bristles Toothbrush,81,21828,0.00024973416414853953,97.71013503557944
100% Extra Virgin Olive Oil Non Stick Cooking Spray,81,21829,0.00024973416414853953,97.71038476974358
Salt & Pepper Salmon Bar,81,21830,0.00024973416414853953,97.71063450390773
Green Tea Decaf Lotus Blossom Green Tea Bags,81,21831,0.00024973416414853953,97.71088423807187
Chai Latte,81,21832,0.00024973416414853953,97.71113397223601
Yamaimo Soba Buckwheat Noodles,81,21833,0.00024973416414853953,97.71138370640016
Bite Size Gluten Free Cheddar Cheese Sandwich Crackers,81,21834,0.00024973416414853953,97.7116334405643
Plastic Cups,81,21835,0.00024973416414853953,97.71188317472844
Women's Strawberry Tangerine Twist Shave Gel,81,21836,0.00024973416414853953,97.71213290889258
German Chocolate Cake Slice,81,21837,0.00024973416414853953,97.71238264305673
Organic Blue Corn Tortila Chips,81,21838,0.00024973416414853953,97.71263237722087
Organic Harvest Vegetable Hummus,81,21839,0.00024973416414853953,97.71288211138501
Double Dark Chocolate Nutrition Bar,81,21840,0.00024973416414853953,97.71313184554916
Organic Toilet Bowl Cleaner,81,21841,0.00024973416414853953,97.7133815797133
from Concentrate Mango Nectar,81,21842,0.00024973416414853953,97.71363131387744
"Maca Bar, Maca & Cacao",81,21843,0.00024973416414853953,97.71388104804159
Salsa Roja,81,21844,0.00024973416414853953,97.71413078220573
Chocolate Velvet Soymilk Frozen Dessert,81,21845,0.00024973416414853953,97.71438051636987
D3 1000 IU,81,21846,0.00024973416414853953,97.71463025053401
Lamb Shoulder Chops,81,21847,0.00024973416414853953,97.71487998469816
Organic Einkorn Whole Wheat Pasta Fusilli,81,21848,0.00024973416414853953,97.7151297188623
Organic Poultry Seasoning,81,21849,0.00024973416414853953,97.71537945302644
Portero Hill Raw Honey,81,21850,0.00024973416414853953,97.71562918719059
Fish Fillets,81,21851,0.00024973416414853953,97.71587892135473
Beef Chili With Beans,81,21852,0.00024973416414853953,97.71612865551887
"Rice Chips, Seaweed, Teriyaki",81,21853,0.00024973416414853953,97.71637838968302
Lemon Scented Hand Soap,81,21854,0.00024973416414853953,97.71662812384716
Hydrating Cleanser For Normal to Dry Skin,81,21855,0.00024973416414853953,97.7168778580113
Pineapple on the Bottom Low-Fat Greek Yogurt,81,21856,0.00024973416414853953,97.71712759217544
Whole Cashews,81,21857,0.00024973416414853953,97.71737732633959
Radish Bunch,81,21858,0.00024973416414853953,97.71762706050373
Stone Fired Pepperoni Pizza,81,21859,0.00024973416414853953,97.71787679466787
Gluten Free Sourdough Sandwich Rolls,81,21860,0.00024973416414853953,97.71812652883202
Gluten Free Banana Bread Mix,81,21861,0.00024973416414853953,97.71837626299616
Manicotti Pasta,81,21862,0.00024973416414853953,97.7186259971603
Petite Whole Onions,81,21863,0.00024973416414853953,97.71887573132445
Organic Apple Cinnamon Granola,81,21864,0.00024973416414853953,97.71912546548859
Mighty Veggie Zucchini Apple Watermelon & Barley Vegetable & Fruit Smoothie,81,21865,0.00024973416414853953,97.71937519965273
Caramel Macchiato Latte,81,21866,0.00024973416414853953,97.71962493381687
Thai Ginger Instant Rice Noodle Soup,81,21867,0.00024973416414853953,97.71987466798102
Chili Rellano Casserole Bowl,81,21868,0.00024973416414853953,97.72012440214516
Black Cherry Bio Kefir Cultured Milk,81,21869,0.00024973416414853953,97.7203741363093
Traditional Olive Tapenade,81,21870,0.00024973416414853953,97.72062387047345
Reduced Sodium Tofu & Miso Ramen,81,21871,0.00024973416414853953,97.72087360463759
Original Raincoast Oat Crisp,81,21872,0.00024973416414853953,97.72112333880173
Mach 3 Turbo Refill Cartridges,81,21873,0.00024973416414853953,97.72137307296587
Vegenaise Tartar Sauce,81,21874,0.00024973416414853953,97.72162280713002
Continuous Control® Acne Cleanser Cleansers,81,21875,0.00024973416414853953,97.72187254129416
Everyday Coconut Hydrating Conditioner,81,21876,0.00024973416414853953,97.7221222754583
Hello Panda Choco Cream Biscuits,81,21877,0.00024973416414853953,97.72237200962245
Organic Pecan Pieces,81,21878,0.00024973416414853953,97.72262174378659
Black,81,21879,0.00024973416414853953,97.72287147795073
Coconuts For Caramel,81,21880,0.00024973416414853953,97.72312121211488
12 Ounce Plastic Bowls,81,21881,0.00024973416414853953,97.72337094627902
Organic Flax Meal & Chia Seeds,81,21882,0.00024973416414853953,97.72362068044316
Tortilla Chips Nacho Cheese Flavored,81,21883,0.00024973416414853953,97.7238704146073
Coconut Organic Stone Ground 70% Dark Chocolate Bar,81,21884,0.00024973416414853953,97.72412014877145
Chicken Fajitas Lawry's Spices & Seasonings,81,21885,0.00024973416414853953,97.72436988293559
Amazing Minerals Dead Sea Bath Salts,81,21886,0.00024973416414853953,97.72461961709973
Xlear Flouride Free Peppermint Toothpaste,81,21887,0.00024973416414853953,97.72486935126388
Espresso Coconut Water,81,21888,0.00024973416414853953,97.72511908542802
6 Piece with 10 fl oz Spring Water Uploaded Chicken Dunks,81,21889,0.00024973416414853953,97.72536881959216
Round Dish Scrubber,81,21890,0.00024973416414853953,97.7256185537563
Signature Chicken & Monterey Jack Cheese Chimichangas,81,21891,0.00024973416414853953,97.72586828792045
White Paper 4-6 Cups Junior Size Basket Coffee Filters,81,21892,0.00024973416414853953,97.72611802208459
Spicy Chicken Flavor Big Cup Noodles,81,21893,0.00024973416414853953,97.72636775624873
